host_id,host_name,latitude,longitude,accommodates,beds,minimum_nights,number_of_reviews,review_scores_rating,room_type,neighbourhood_cleansed,price
387131883,Samantha,40.72717,-73.98863,1,1,30,0,,Private room,East Village,120.00
190154361,Sveta,40.7278016,-73.98922103,2,2,30,7,5,Private room,East Village,120.00
190154361,Sveta,40.72917089,-73.98937924,2,1,30,2,4.5,Private room,East Village,120.00
12485770,Raanan,40.73001,-73.97933,3,1,30,9,4.33,Entire home/apt,East Village,120.00
62192916,Anna,40.77611,-73.98987,2,,30,37,4.84,Entire home/apt,Upper West Side,120.00
110907551,Paula,40.74693,-73.98284,2,1,30,59,4.47,Private room,Midtown,120.00
230403448,Francisco,40.71328,-73.99054,6,4,30,7,5,Entire home/apt,Lower East Side,120.00
9550008,Jeyda,40.79758644,-73.93972732,1,1,30,0,,Private room,East Harlem,120.00
153315099,Vincent,40.67102,-73.95234,2,1,30,0,,Private room,Crown Heights,120.00
124163058,Jennie,40.7484,-73.98685,2,2,30,1,5,Entire home/apt,Midtown,120.00
19195540,Dor,40.71893,-73.99218,4,3,30,40,4.75,Entire home/apt,Lower East Side,120.00
289122184,Karen,40.72095,-73.99294,2,1,30,6,4.67,Entire home/apt,Lower East Side,120.00
40385488,Address In NYC,40.80102,-73.96279,1,1,30,7,4.86,Private room,Upper West Side,120.00
195831428,P,40.74496,-74.0035,2,1,30,10,4.7,Entire home/apt,Chelsea,120.00
106921037,Bank,40.67821,-73.90997,2,,30,0,,Entire home/apt,Bedford-Stuyvesant,120.00
6659549,Kevin,40.76308381,-73.92811926,3,1,30,2,5,Entire home/apt,Long Island City,120.00
255476834,Tiffany,40.67387,-73.90666,4,2,30,12,4.92,Entire home/apt,Brownsville,120.00
343538498,Tomas Julian,40.68968,-73.91919,2,,30,0,,Private room,Bushwick,120.00
190154361,Sveta,40.728,-73.98804,3,2,30,0,,Entire home/apt,East Village,120.00
190154361,Sveta,40.72991,-73.98886,3,2,30,0,,Entire home/apt,East Village,120.00
401202937,Eliza,40.74819,-73.98725,8,4,1,0,,Private room,Midtown,120.00
162280872,Urban Furnished,40.781682,-73.9844951,2,1,30,0,,Entire home/apt,Upper West Side,120.00
54763152,Mary Sue,40.77881,-73.98559,2,1,30,134,4.9,Private room,Upper West Side,120.00
512784279,Ivana,40.78344639,-73.9779474,2,1,30,1,5,Entire home/apt,Upper West Side,120.00
40939327,Kieran,40.76498,-73.99055,1,1,30,23,4.96,Private room,Hell's Kitchen,120.00
162280872,Urban Furnished,40.78055917,-73.9835336,3,1,30,0,,Entire home/apt,Upper West Side,120.00
190154361,Sveta,40.72962109,-73.98872422,4,1,30,0,,Entire home/apt,East Village,120.00
43305568,Rüya,40.7622718,-73.99583639,2,1,30,10,4.9,Entire home/apt,Hell's Kitchen,120.00
243204798,Essa,40.76417,-73.99262,4,2,30,62,4.87,Entire home/apt,Hell's Kitchen,120.00
391942286,Sarwara,40.68977201,-73.95926024,2,1,7,1,1,Private room,Bedford-Stuyvesant,120.00
40385488,Address In NYC,40.80355112,-73.96535403,1,1,30,0,,Private room,Upper West Side,120.00
544590191,Zhihong,40.7639871,-73.9890406,2,1,30,0,,Private room,Hell's Kitchen,120.00
460919458,David,40.79465,-73.94389,3,2,30,0,,Entire home/apt,East Harlem,120.00
40523974,Yael,40.78130271,-73.95421058,3,1,30,0,,Entire home/apt,Upper East Side,120.00
171697479,Aamer,40.7451,-73.98274,4,2,30,1,5,Private room,Midtown,120.00
496932087,Reservations,40.75104019,-73.98629357,2,1,1,1,5,Private room,Midtown,120.00
291891514,Carol,40.68481,-73.92589,4,3,30,0,,Entire home/apt,Bedford-Stuyvesant,120.00
443115422,Yvette,40.69082634,-73.93719435,2,1,30,0,,Entire home/apt,Bedford-Stuyvesant,120.00
19370447,Yunuen,40.70886,-74.01596,2,1,30,9,4.67,Entire home/apt,Battery Park City,120.00
31174103,Ella,40.78665,-73.94124,2,1,30,65,4.82,Private room,East Harlem,120.00
84183742,Ayla,40.71889393,-73.99273587,2,1,4,12,4.67,Private room,Lower East Side,120.00
190154361,Sveta,40.78130825,-73.95309017,4,2,30,0,,Entire home/apt,Upper East Side,120.00
226772729,Lucía,40.79455,-73.96403,2,1,30,1,4,Private room,Upper West Side,120.00
51144343,Juwariah,40.7875773,-73.9426463,1,2,35,0,,Private room,East Harlem,120.00
190154361,Sveta,40.77916824,-73.95325938,2,1,30,0,,Entire home/apt,Upper East Side,120.00
190154361,Sveta,40.80221,-73.96624,4,2,30,0,,Entire home/apt,Upper West Side,120.00
31912545,Em,40.75783725,-73.92581775,3,2,30,0,,Private room,Astoria,120.00
138514498,Imrul,40.7446255,-73.8903018,4,3,30,11,4.73,Entire home/apt,Elmhurst,120.00
162280872,Urban Furnished,40.77151167,-73.95530577,2,1,30,0,,Entire home/apt,Upper East Side,120.00
15010925,Carlos,40.713886,-73.961205,2,2,30,37,4.92,Entire home/apt,Williamsburg,120.00
3290436,Hadar,40.65352,-73.96186,4,3,60,13,4.31,Entire home/apt,Flatbush,120.00
273301089,Ulanbatir,40.7339,-73.8883,2,1,30,10,4.7,Private room,Elmhurst,120.00
374684744,Roberto,40.70358,-73.74947,2,1,30,285,4.91,Private room,St. Albans,120.00
348141027,George,40.7578,-73.92204,2,2,30,15,4.8,Entire home/apt,Astoria,120.00
348141027,George,40.75914,-73.92354,2,2,30,235,4.65,Entire home/apt,Astoria,120.00
403061977,Dassy,40.91138,-73.89677,3,1,30,0,,Private room,North Riverdale,120.00
138514498,Imrul,40.7446255,-73.8903018,4,3,30,1,5,Entire home/apt,Elmhurst,120.00
3635302,Adam,40.70375,-73.91774,2,1,30,12,4.92,Private room,Bushwick,120.00
492417898,Luci,40.84304097,-73.89229092,2,1,30,5,4.6,Private room,Tremont,120.00
47900722,Sagee,40.68736,-73.73658,2,2,30,4,4.25,Entire home/apt,Cambria Heights,120.00
138514498,Imrul,40.7446255,-73.8903018,4,3,30,1,5,Entire home/apt,Elmhurst,120.00
62401393,Daphney,40.6384894,-73.95004057,6,3,30,41,4.83,Entire home/apt,East Flatbush,120.00
3635302,Adam,40.70359,-73.91875,2,2,30,1,4,Private room,Bushwick,120.00
190154361,Sveta,40.79081,-73.97618,2,2,30,8,4.5,Private room,Upper West Side,120.00
19349568,Joseph,40.62133,-73.92777,4,3,30,80,4.9,Entire home/apt,Flatlands,120.00
492417898,Luci,40.8432071,-73.89404563,2,1,30,12,4.92,Private room,Tremont,120.00
410066428,Yona,40.663673,-73.939026,2,1,30,14,4.86,Entire home/apt,East Flatbush,120.00
31174103,Ella,40.78719,-73.94189,2,1,30,67,4.7,Private room,East Harlem,120.00
15655054,Yoav,40.66045,-73.98989,2,2,30,45,4.58,Entire home/apt,Sunset Park,120.00
233434420,Inrich,40.8381,-73.91485,4,1,30,39,4.9,Entire home/apt,Mount Eden,120.00
168802683,Brooke,40.69730992,-73.91879143,2,1,30,0,,Entire home/apt,Bushwick,120.00
85330,Jean,40.7106,-73.85246,2,2,30,94,4.71,Private room,Forest Hills,120.00
942252,Kimberly,40.67919,-73.9685,2,1,30,448,4.93,Private room,Prospect Heights,120.00
163329653,Blandine,40.65028,-73.94568,4,2,30,128,4.6,Entire home/apt,East Flatbush,120.00
203982404,Armande,40.80912,-73.9388,6,2,30,4,5,Entire home/apt,East Harlem,120.00
203982404,Armande,40.80835,-73.94046,6,2,30,2,5,Entire home/apt,East Harlem,120.00
40507839,Terrie,40.68638,-73.92924,5,3,30,114,4.72,Entire home/apt,Bedford-Stuyvesant,120.00
348038583,Julie,40.70235,-73.92944,6,4,365,0,,Entire home/apt,Bushwick,120.00
112273279,Jesús,40.80834584,-73.9666434,2,1,30,21,5,Shared room,Morningside Heights,120.00
536613088,Fernando A,40.8796046,-73.86468512,5,3,31,1,5,Entire home/apt,Williamsbridge,120.00
108249932,Hendrix JY,40.67561,-73.89078,4,2,30,202,4.73,Entire home/apt,East New York,120.00
45550171,Michael,40.60494,-74.07337,4,3,30,69,4.96,Entire home/apt,Concord,120.00
21634948,Monika,40.7734108,-73.91718292,2,2,30,25,4.76,Private room,Ditmars Steinway,120.00
323626042,Marco,40.71777,-73.99722,3,2,30,0,,Entire home/apt,Chinatown,120.00
509316342,Engin,40.83061678,-73.94618027,2,1,31,0,,Private room,Harlem,120.00
476842003,Sviat,40.58484216,-73.95116659,2,1,30,0,,Entire home/apt,Sheepshead Bay,120.00
194940666,Quality,40.60527,-73.74962,4,5,30,6,4.33,Entire home/apt,Far Rockaway,120.00
160614016,Jenny,40.77054,-73.90586,2,1,30,130,4.98,Private room,Ditmars Steinway,120.00
433564446,Kareem,40.68888,-73.99935,2,1,30,101,4.83,Entire home/apt,Columbia St,120.00
74160866,Di,40.76844966,-73.95567874,3,1,30,5,5,Entire home/apt,Upper East Side,120.00
6105375,Shana,40.68147,-73.9131,2,,2,1,5,Entire home/apt,Bedford-Stuyvesant,120.00
37274021,Nuno,40.68446,-73.95535,2,2,30,133,4.77,Private room,Bedford-Stuyvesant,120.00
7424751,Alicia,40.65146,-73.96454,2,1,30,0,,Entire home/apt,Flatbush,120.00
384532776,Nathan,40.72722,-74.00205,4,1,30,8,5,Entire home/apt,SoHo,120.00
7115477,Nathalie,40.7722858,-73.9806338,2,1,30,1,5,Entire home/apt,Upper West Side,120.00
134264127,Fourth,40.67384,-73.98199,2,1,30,122,4.53,Entire home/apt,Park Slope,120.00
24559181,Aly,40.76339,-73.96739,2,1,30,298,4.86,Private room,Upper East Side,120.00
8483704,Patrick,40.72974,-74.00706,2,1,30,29,4.97,Entire home/apt,West Village,120.00
303771161,Jonathan,40.80172153,-73.96556346,4,2,30,0,,Entire home/apt,Upper West Side,120.00
548607214,Moti,40.74542,-74.0027,3,2,4,3,5,Entire home/apt,Chelsea,120.00
5151544,Ale,40.6814,-73.8921,2,1,30,13,4.79,Private room,Cypress Hills,120.00
239844232,Brandon,40.64363,-73.90577,5,3,30,13,4.92,Entire home/apt,Canarsie,120.00
278925199,Paradise Suites,40.7589,-73.96085,4,2,30,5,4.2,Entire home/apt,Midtown,120.00
153340219,Wanly,40.67256,-73.86919,2,1,30,177,4.79,Entire home/apt,East New York,120.00
190154361,Sveta,40.77943,-73.9535,2,1,30,14,4.79,Private room,Upper East Side,120.00
190154361,Sveta,40.80239,-73.96441,4,2,30,0,,Entire home/apt,Upper West Side,120.00
278925199,Paradise Suites,40.75894,-73.95951,4,2,30,8,4.75,Entire home/apt,Upper East Side,120.00
33510623,Motty,40.79099,-73.97425,3,1,30,0,,Entire home/apt,Upper West Side,120.00
278925199,Paradise Suites,40.76025,-73.95954,4,2,30,7,4.71,Entire home/apt,Upper East Side,120.00
52268836,Shawn,40.71154,-73.99173,2,1,30,0,,Private room,Lower East Side,120.00
278925199,Paradise Suites,40.75965,-73.96125,4,2,30,7,4.86,Entire home/apt,Upper East Side,120.00
50151472,Erica,40.77993,-73.94578,1,1,30,5,5,Private room,Upper East Side,120.00
85282249,Daniela,40.8306957,-73.9463722,2,1,30,0,,Entire home/apt,Harlem,120.00
51548122,Jeniffer,40.71959,-73.9939,2,1,15,32,4.75,Entire home/apt,Lower East Side,120.00
8898944,Irina,40.61902,-74.03969,4,2,30,75,4.92,Entire home/apt,Fort Hamilton,120.00
183886601,Lee,40.86769,-73.92475,8,4,30,7,5,Entire home/apt,Inwood,120.00
27181542,Jt,40.73881,-73.9796,2,1,30,8,4.75,Entire home/apt,Kips Bay,120.00
18264329,Joaquin,40.65022689,-74.00612961,2,1,4,82,4.99,Private room,Sunset Park,120.00
76428616,Virginia,40.78577622,-73.95429354,2,1,60,0,,Entire home/apt,Upper East Side,120.00
139528206,Ilka & Dave,40.5807,-74.00203,4,2,30,5,4.6,Entire home/apt,Coney Island,120.00
6978404,Samia,40.62482,-74.02959,5,4,30,6,5,Entire home/apt,Bay Ridge,120.00
162411010,Victor,40.68633,-73.83581,2,1,30,0,,Entire home/apt,Ozone Park,120.00
466626021,Jasmin,40.7364632,-73.9021099,2,2,30,41,4.98,Private room,Maspeth,120.00
467836473,Sandra,40.63911,-73.92754,1,1,30,1,5,Private room,East Flatbush,120.00
440507344,Isabel,40.77838,-73.90789,2,1,30,2,5,Entire home/apt,Ditmars Steinway,120.00
121083075,Sampson,40.71532,-73.91263,2,1,30,27,4.85,Private room,Maspeth,120.00
39212192,Thomas,40.70813068,-73.95019816,2,1,30,2,5,Private room,Williamsburg,120.00
501999278,RoomPicks,40.76105,-73.98183,2,1,1,1,5,Private room,Theater District,120.00
109705262,Stoney,40.82868,-73.94384,3,1,30,12,4.75,Entire home/apt,Harlem,120.00
21194343,Marisa,40.62859,-74.07695,2,3,30,57,4.91,Entire home/apt,Stapleton,120.00
4204890,Martin,40.82395,-73.94926,4,2,30,255,4.69,Entire home/apt,Harlem,120.00
1421199,Jessica,40.66975075,-73.8901082,4,3,30,47,4.7,Entire home/apt,East New York,120.00
391877894,Sable,40.67375,-73.94077,2,2,30,57,4.95,Private room,Crown Heights,120.00
408976756,Lucy,40.6579,-73.97894,2,1,30,26,4.62,Entire home/apt,Windsor Terrace,120.00
154239561,Ismael,40.71228,-73.95808,2,1,30,5,5,Private room,Williamsburg,120.00
69399723,Ana,40.7425212,-73.91739575,2,1,30,85,4.96,Private room,Sunnyside,120.00
17041154,Lindsay,40.7104,-73.94715,2,1,30,41,4.95,Entire home/apt,Williamsburg,120.00
28982848,David & Manny,40.66262,-73.98747,2,1,30,43,4.88,Entire home/apt,South Slope,120.00
378919673,H,40.7728191,-73.91668416,6,2,30,1,5,Entire home/apt,Ditmars Steinway,120.00
41858333,Juan,40.71041,-73.96741,2,1,30,2,5,Private room,Williamsburg,120.00
48593753,Georgia,40.80226,-73.95727,2,1,59,0,,Entire home/apt,Harlem,120.00
61842904,Catherine,40.67893,-73.96362,2,1,30,9,4.89,Entire home/apt,Crown Heights,120.00
160847231,Mike,40.66525,-73.98719,3,2,30,210,4.84,Entire home/apt,South Slope,120.00
7157099,Sigi,40.65512994,-73.96035241,2,1,5,24,4.96,Private room,Prospect-Lefferts Gardens,120.00
507574825,Margaretha,40.74532548,-73.92446132,2,1,30,0,,Entire home/apt,Sunnyside,120.00
263002309,Stephanie,40.81373,-73.94278,2,1,30,1,5,Entire home/apt,Harlem,120.00
83143535,Michelle,40.67569,-73.94454,4,2,30,104,4.74,Private room,Crown Heights,120.00
151939707,Jason,40.67798,-73.94406,2,2,30,108,5,Entire home/apt,Crown Heights,120.00
48593753,Georgia,40.80365,-73.95949,2,1,59,5,4.8,Entire home/apt,Morningside Heights,120.00
156047478,Doron,40.80567,-73.94971,4,1,30,18,4.83,Entire home/apt,Harlem,120.00
116871769,Paige,40.711,-73.94951,2,1,30,173,4.83,Private room,Williamsburg,120.00
71983877,Arnaud,40.67630113,-73.94672012,2,1,30,0,,Entire home/apt,Crown Heights,120.00
30214212,Michael,40.71600342,-73.95728302,3,4,30,25,5,Entire home/apt,Williamsburg,120.00
29219991,Doug,40.71678,-73.96321,2,1,30,97,4.8,Private room,Williamsburg,120.00
7120328,Kiriko,40.65715,-73.94925,2,1,30,302,4.79,Private room,Prospect-Lefferts Gardens,120.00
7780030,Stephanie,40.68874,-73.97746,2,1,30,49,5,Entire home/apt,Fort Greene,120.00
162109689,Ike,40.71643,-73.98967,3,2,30,120,4.91,Entire home/apt,Chinatown,120.00
429140512,Marco,40.74375,-73.91501,4,2,30,99,4.6,Entire home/apt,Sunnyside,120.00
1516947,Mil,40.71328,-73.996,2,1,30,35,4.91,Private room,Chinatown,120.00
103896024,Danyell,40.67168,-73.95451,2,2,90,1,3,Entire home/apt,Crown Heights,120.00
2006446,Raad,40.7269278,-73.94811321,1,1,30,0,,Private room,Greenpoint,120.00
101971358,Lauren,40.76438,-73.86357,2,1,30,17,5,Entire home/apt,East Elmhurst,120.00
51528392,Kevin,40.67013,-73.94789,2,2,30,164,4.84,Entire home/apt,Crown Heights,120.00
30177875,Bree,40.67533,-73.95742,3,1,30,10,4.9,Entire home/apt,Crown Heights,120.00
27610676,Richard,40.7616,-73.77284,3,,30,6,5,Entire home/apt,Bayside,120.00
226201658,Vanessa,40.7082,-73.9493,2,1,30,28,4.5,Entire home/apt,Williamsburg,120.00
382918364,Mohammad,40.60785,-74.00556,5,3,30,8,4.5,Private room,Bath Beach,120.00
541996980,Mier,40.72868,-73.82519,2,2,30,0,,Shared room,Kew Gardens Hills,120.00
490767259,Ana,40.7465193,-73.8668522,2,1,30,22,4.95,Private room,Corona,120.00
31876150,Rose-Marie,40.66639,-73.99307,2,2,30,148,4.93,Entire home/apt,Gowanus,120.00
48593753,Georgia,40.80365,-73.95927,2,1,59,7,4.57,Entire home/apt,Morningside Heights,120.00
450161902,Natalie,40.80823831,-73.9420943,4,3,30,44,4.64,Entire home/apt,Harlem,120.00
160194786,Patrick,40.71433,-73.95294,2,1,30,220,4.69,Private room,Williamsburg,120.00
189909515,Kim,40.71249546,-73.95767804,1,1,30,0,,Private room,Williamsburg,120.00
94118056,Steve,40.84363,-73.93867,3,1,30,10,4.9,Entire home/apt,Washington Heights,120.00
52040778,Sally,40.72348,-73.93967,1,1,70,1,5,Entire home/apt,Greenpoint,120.00
426095123,Rodrigo And Lina,40.76606336,-73.99369354,2,1,31,1,4,Entire home/apt,Hell's Kitchen,120.00
209460,Marylyn Palmer,40.67839,-73.94768,2,1,30,2,5,Private room,Bedford-Stuyvesant,120.00
112909067,Chaya,40.66004,-73.94871,1,1,30,34,4.94,Entire home/apt,Prospect-Lefferts Gardens,120.00
53621,Monica,40.69111,-73.93495,2,1,31,27,4.56,Entire home/apt,Bedford-Stuyvesant,120.00
76801502,Nate,40.68133,-73.91655,2,1,30,1,5,Entire home/apt,Bedford-Stuyvesant,120.00
259502983,Ramon,40.68068,-73.93623,2,1,30,89,4.87,Entire home/apt,Bedford-Stuyvesant,120.00
71546110,Tyler,40.68739,-73.93388,5,1,30,21,4.9,Entire home/apt,Bedford-Stuyvesant,120.00
17565034,Rene,40.76211,-73.94851,6,4,180,0,,Entire home/apt,Roosevelt Island,120.00
281003986,Chaya,40.78538,-73.97074,2,1,30,12,4.75,Entire home/apt,Upper West Side,120.00
383229403,Hannah,40.76265,-73.96453,2,1,30,0,,Entire home/apt,Upper East Side,120.00
10285950,Christina,40.68343,-73.92074,3,1,30,9,4.22,Entire home/apt,Bedford-Stuyvesant,120.00
442630998,Aj,40.68299897,-73.90499674,4,,30,3,5,Entire home/apt,Bushwick,120.00
484134638,Grace,40.7627729,-73.9760878,2,,30,0,,Entire home/apt,Midtown,120.00
425430914,Lukasz,40.71678,-73.95756,2,1,30,28,4.64,Entire home/apt,Williamsburg,120.00
190154361,Sveta,40.79080199,-73.97453933,3,2,30,0,,Entire home/apt,Upper West Side,120.00
6393008,Labeat,40.75476,-73.96611,2,1,30,46,5,Entire home/apt,Midtown,120.00
2874433,Eric,40.79046,-73.94576,2,1,30,245,4.73,Entire home/apt,East Harlem,120.00
2792179,Amanda,40.7321,-74.00884,2,2,30,3,4.67,Private room,West Village,120.00
190154361,Sveta,40.79231,-73.97437,4,2,30,0,,Entire home/apt,Upper West Side,120.00
1935291,Cristina,40.77,-73.95842,1,1,30,104,4.66,Private room,Upper East Side,120.00
474495074,Jorge,40.78771,-73.95246,2,1,4,51,4.86,Private room,East Harlem,120.00
278925199,Paradise Suites,40.75886,-73.96064,4,2,30,11,4.91,Entire home/apt,Midtown,120.00
29651137,Josh,40.68989366,-73.92997614,2,1,30,9,4.4,Entire home/apt,Bedford-Stuyvesant,120.00
384532776,Nathan,40.76978,-73.95121,5,3,30,3,4.33,Entire home/apt,Upper East Side,120.00
289135,Toni,40.6836,-73.95445,2,1,30,255,4.81,Private room,Bedford-Stuyvesant,120.00
1012691,Tiffaney,40.72002,-73.94238,3,3,30,151,4.76,Entire home/apt,Williamsburg,120.00
52403444,R.J,40.68966,-73.94624,2,2,1,341,4.74,Entire home/apt,Bedford-Stuyvesant,120.00
5938496,Michael,40.71423,-73.94893,2,1,35,3,5,Entire home/apt,Williamsburg,120.00
82504767,Temi,40.61887,-74.14987,2,1,30,111,4.84,Private room,Graniteville,120.00
448112944,HeartStone,40.64303,-73.89208,1,1,30,4,3.25,Entire home/apt,Canarsie,120.00
245002893,Christopher,40.66634,-73.73651,3,2,90,1,5,Entire home/apt,Rosedale,120.00
26877037,Catherine,40.59919,-73.95976,1,1,30,0,,Private room,Sheepshead Bay,120.00
160264095,Donna,40.6495321,-73.94090317,2,1,30,15,4.87,Entire home/apt,East Flatbush,120.00
120762452,Stanley,40.74926,-73.97643,1,1,30,0,,Entire home/apt,Murray Hill,120.00
46465601,Lauren,40.84959879,-73.90204543,3,2,30,0,,Entire home/apt,Mount Hope,120.00
17152076,Steed,40.82773,-73.94994,1,1,30,1,5,Private room,Harlem,120.00
268218366,Rafa,40.8378,-73.94072,2,2,30,26,4.81,Private room,Washington Heights,120.00
238750007,Hamilton,40.82292,-73.94749,4,2,30,0,,Entire home/apt,Harlem,120.00
120762452,Stanley,40.74926,-73.97643,1,1,30,0,,Entire home/apt,Murray Hill,120.00
23772724,The Local Stay,40.79905,-73.9316,6,3,30,13,4.69,Entire home/apt,East Harlem,120.00
381694419,Roseily,40.7558914,-73.9311481,1,1,30,17,5,Private room,Long Island City,120.00
101536475,Quintez,40.79849,-73.93917,2,,30,9,4.56,Entire home/apt,East Harlem,120.00
18335465,Jerome,40.67368,-73.94078,3,2,30,0,,Private room,Crown Heights,120.00
272305353,Sapna,40.70524,-74.01272,2,1,30,3,5,Private room,Financial District,120.00
162280872,Urban Furnished,40.7389101,-73.9808275,3,1,30,1,3,Entire home/apt,Kips Bay,120.00
23772724,The Local Stay,40.73925,-73.98031,3,2,30,0,,Entire home/apt,Kips Bay,120.00
23772724,The Local Stay,40.74065,-73.98125,3,2,30,0,,Entire home/apt,Kips Bay,120.00
11127879,Roger,40.6726,-73.92859,1,,30,0,,Private room,Crown Heights,120.00
390560570,Alvin,40.88438,-73.85081,2,1,30,27,4.81,Entire home/apt,Wakefield,120.00
326495,Laura Adriana,40.64485,-74.00547,1,1,30,2,5,Private room,Sunset Park,120.00
458591926,Menachem,40.74214474,-73.98209263,3,3,30,0,,Entire home/apt,Kips Bay,120.00
113723310,MyNyHousing,40.74127,-73.99956,2,2,30,2,5,Entire home/apt,Chelsea,120.00
39921605,Rachel,40.80384,-73.9676,4,2,30,43,4.49,Private room,Upper West Side,120.00
51501835,Jeniffer,40.7644809,-73.9889458,2,1,30,0,,Entire home/apt,Hell's Kitchen,120.00
4147380,Lauren,40.82293,-73.94954,2,2,30,216,4.89,Private room,Harlem,120.00
94878717,D,40.74813,-73.93878,2,1,60,3,5,Entire home/apt,Long Island City,120.00
89254712,Neelraj,40.75662,-73.95445,4,1,30,0,,Private room,Roosevelt Island,120.00
3865502,Roy,40.71268,-73.95693,2,1,30,18,4.94,Entire home/apt,Williamsburg,120.00
171697479,Aamer,40.74421,-73.98098,2,2,30,1,5,Private room,Kips Bay,120.00
67995789,Altaf,40.6772,-73.82132,4,,30,0,,Private room,South Ozone Park,120.00
496932087,Reservations,40.7612572,-73.9838682,2,1,1,0,,Private room,Theater District,120.00
86592511,Chezi,40.66741,-73.99345,2,1,30,32,4.81,Entire home/apt,Gowanus,120.00
5945833,Ollie,40.7131,-73.94388,2,1,30,13,4.85,Private room,Williamsburg,120.00
292070896,Christine,40.77873,-73.7739,1,1,30,0,,Private room,Bayside,120.00
375749410,Brooke,40.70967,-73.96792,3,2,30,8,4.75,Entire home/apt,Williamsburg,120.00
144863286,Georgy,40.81905,-73.95761,2,1,30,0,,Private room,Harlem,120.00
405504942,Tugba,40.74525,-73.97853,2,1,30,2,5,Entire home/apt,Kips Bay,120.00
447895,Adam,40.71732,-73.96663,3,1,30,34,4.76,Entire home/apt,Williamsburg,120.00
304270755,Eva,40.67339,-73.75604,5,3,30,48,4.65,Private room,Springfield Gardens,120.00
388452445,Onyedikachi,40.66783,-73.73551,2,1,30,0,,Entire home/apt,Rosedale,120.00
445486546,Confidence,40.80749,-73.94769,2,1,30,15,4.93,Entire home/apt,Harlem,120.00
13486939,Krongporn,40.66119,-73.96067,2,1,30,4,4,Entire home/apt,Prospect-Lefferts Gardens,120.00
481150531,Carol,40.64967,-73.89819,2,1,23,4,5,Private room,Canarsie,120.00
508254762,Hardeep,40.67937309,-73.79512986,2,1,30,18,4.56,Private room,Jamaica,120.00
272157364,Sebastian,40.76735995,-73.87802146,4,1,30,1,5,Private room,East Elmhurst,120.00
512195194,Marie,40.63651967,-73.89039379,5,3,30,12,4.75,Entire home/apt,Canarsie,120.00
541753633,Jason,40.58931619,-73.9264635,5,2,30,0,,Entire home/apt,Gerritsen Beach,120.00
405254288,Maria,40.72095,-73.90446,2,2,30,10,5,Entire home/apt,Maspeth,120.00
459806934,Shelieza,40.65865,-73.73462,2,3,30,62,4.94,Private room,Rosedale,120.00
78643953,Daniel,40.59529,-73.76355,7,3,30,44,4.77,Entire home/apt,Far Rockaway,120.00
87983379,Pol,40.72808,-73.89384,5,3,30,82,4.94,Entire home/apt,Maspeth,120.00
326036796,Anita,40.72708,-73.829,4,1,30,2,5,Entire home/apt,Kew Gardens Hills,120.00
520407261,Shenglu,40.60927,-74.07344,2,1,30,5,4.8,Entire home/apt,Shore Acres,120.00
151421618,Adesh,40.68524,-73.84401,5,2,30,35,4.74,Entire home/apt,Ozone Park,120.00
71876303,Veronica,40.64055,-74.02957,5,3,30,51,4.92,Entire home/apt,Bay Ridge,120.00
2647578,Gann,40.82193,-73.94175,3,,30,21,4.95,Private room,Harlem,120.00
41510518,Mina,40.71439,-73.94944,1,1,30,1,5,Entire home/apt,Williamsburg,120.00
36450391,Juan,40.74397,-73.91585,3,1,30,10,5,Entire home/apt,Sunnyside,120.00
103714371,Olabisi,40.67733,-73.8816,2,2,30,2,3,Entire home/apt,East New York,120.00
475492072,Jennifer,40.7150368,-73.9096083,2,1,30,12,4.58,Entire home/apt,Maspeth,120.00
89787594,Ana,40.81188376,-73.95642448,2,1,30,1,5,Private room,Morningside Heights,120.00
3636827,Kyle,40.67579,-73.95797,2,2,30,13,4.85,Entire home/apt,Crown Heights,120.00
439618577,Quinten,40.67245778,-73.94842873,2,1,30,10,4.5,Entire home/apt,Crown Heights,120.00
7359251,Monika,40.7132156,-73.9563231,5,3,30,48,4.67,Entire home/apt,Williamsburg,120.00
1157105,Ben,40.68727,-73.96867,2,2,30,14,5,Entire home/apt,Fort Greene,120.00
462104983,Mohammad,40.60547571,-73.95303539,5,1,30,3,5,Entire home/apt,Sheepshead Bay,120.00
233992920,Milton,40.84577685,-73.93847408,2,1,30,2,4,Private room,Washington Heights,120.00
482505101,Gigi,40.74836,-73.91276,2,1,1,6,4.5,Private room,Sunnyside,120.00
447895924,Raheem,40.67211,-73.91641,2,1,30,11,4.36,Private room,Crown Heights,120.00
460368490,Rita,40.8235224,-73.9135468,2,1,30,20,4.85,Private room,Melrose,120.00
35761677,Sandrine,40.68235161,-73.91590322,2,1,30,312,4.92,Shared room,Bedford-Stuyvesant,120.00
2723812,Libertad,40.81113099,-73.92378696,2,1,4,98,4.63,Private room,Mott Haven,120.00
39708273,Mo,40.67866,-73.96188,1,1,1,7,4.86,Private room,Crown Heights,120.00
190154361,Sveta,40.80405631,-73.96406081,2,2,30,9,4.44,Private room,Morningside Heights,120.00
410123680,Samir,40.81926,-73.94216,2,2,30,40,4.76,Private room,Harlem,120.00
282860733,Anhanyers,40.85653,-73.93169,3,2,30,19,4.68,Entire home/apt,Washington Heights,120.00
26535250,Sheila,40.65937,-73.97806,2,1,30,121,4.83,Entire home/apt,Windsor Terrace,120.00
7227844,Lisa,40.72284,-73.94597,6,4,30,154,4.9,Entire home/apt,Greenpoint,120.00
